_id,mese,anno,cod_amministrazione,amministrazione,sigla_provincia,cod_regione,giorni_assenza,numero_dipendenti,motivo_assenza,periodo_rif,timestamp_carico,note,flusso,Sigla Provincia,COD REGIONE,2motivo,giorni assenza
65d57890f00e4a2d73446b2a,mese 5,2023,sconosciuto,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,RC,06,38,2020,Aspettativa non retribuita,202305,2025-05-16T15:10:52.976,,,RC,06,Aspettativa non retribuita,38
c47c60da2c58831de724a881,9,2023,162,ISTITUTO NAZIONALE DI ASTROFISICA,PA,05,22 giorni,2464,Ferie,202309,2025-09-27T22:30:06.137,,,PA,05,Ferie,22
d433786e57b93facbee3f949,5,2023,201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,RC,05,41,3638,Infortunio,202305,2025-04-09T02:32:13.919,,,RC,05,Infortunio,41
33a49ca868ec426a64d940b5,10,2024,188,,sconosciuto,03,23,798,Aspettativa non retribuita,202410,2025-05-09T03:53:42.579,,,RM,03,Aspettativa non retribuita,23
2fbe2a6f566414061efaa826,11,2023,266,CORTE DEI CONTI,RC,17,30,1159,Donazione sangue,202311,2025-07-10T12:15:46.980,,,RC,17,Donazione sangue,30
82d0162a0e7fcdbdc9cba435,3,2024,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,FI,19,23,1693,Permesso legge 104,202403,2025-06-24T03:57:21.411,,,FI,19,Permesso legge 104,23
f62cbfa63bcd816a4da9dafc,3,2023,188,AGENZIA DEL DEMANIO,LE,07,19,768,Ferie,202303,2025-06-26T02:28:08.518,,,LE,07,Ferie,19
8d1c088fa05daedd16dd57fe,10,2024,78,AGENZIA DELLE ENTRATE,SS,11,34,3505,Permesso legge 104,202410,2025-11-03T00:25:52.159,,,SS,11,Permesso legge 104,34
de8ebd089de28b4188562c5d,1,2023,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,NA,18,15,2064,Malattia,202301,2025-10-04T07:50:57.575,,,NA,18,Malattia,15
cbeb0ff7644433c5564fe380,7,2023,288,MINISTERO DEGLI AFFARI ESTERI,LE,11,14,1470,Aspettativa non retribuita,202307,2025-11-21T22:11:07.488,,,LE,11,Aspettativa non retribuita,14
c94da5941e9fae33b75a13fa,4,2024,188,AGENZIA DEL DEMANIO,TN,18,36,1550,Congedo matrimoniale,202404,2025-10-05T23:58:12.544,,MENSILE,TN,18,Congedo matrimoniale,36
5949e72df31c3d1def6918cd,6,2024,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,AQ,03,40,2816,Donazione sangue,202406,2025-07-03T08:14:01.556,,,AQ,03,Donazione sangue,40
4a9027a6b5158533c37bfc83,10,2023,266,CORTE DEI CONTI,?,08,44,2213,Permesso legge 104,202310,2025-09-29T01:55:33.484,dato provvisorio,,RM,08,Permesso legge 104,44
bd0a6a0ca5c1a62a4a4cf219,4,2024,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,PZ,20,31,3398,CONGEDO MATRIMONIALE,202404,2025-05-15T21:08:25.187,,,PZ,20,Congedo matrimoniale,31
b7d47dd0f5bb7442865604b3,2,2024,162,ISTITUTO NAZIONALE DI ASTROFISICA,NA,,31,2413,Permesso legge 104,202402,2025-11-13T19:37:01.735,,,NA,06,Permesso legge 104,31
aff85bc4c60041c54c35e567,2,2023.,,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,VR,13,32,1699,Aspettativa non retribuita,202306,1754162902,,,VR,13,Aspettativa non retribuita,32
eefe49bcc1dc3282221018e0,5,2023,,MINISTERO DELLA DIFESA,BZ,11,33,3187,Malattia,202305,2025-06-17T02:50:57.010,,,BZ,11,Malattia,33
126d7c91cf2e6be8e64af04a,5,2023,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,NA,03,28,47,Permesso sindacale,202305,2025-10-24T19:27:24.097,,,NA,03,Permesso sindacale,28
dfc042edcb93e2ff0d418db2,GIU,2024,78,AGENZIA DELLE ENTRATE,CB,03,32,2103,Aspettativa non retribuita,202406,2025-07-12T11:17:41.404,,,CB,03,Aspettativa non retribuita,32
fd13a5f9bd470f9c639bf978,12,2023,145,MINISTERO DEL TURISMO,CZ,13,55,3624,Congedo matrimoniale,202312,2025-05-05T05:07:20.377,,,CZ,13,Congedo matrimoniale,55
5e884da30c49080160401d24,Aprile,2024,174,MINISTERO DELLA CULTURA,CA,05,39,1534,Malattia,202404,1757771861,,,CA,05,Malattia,39
54df26bd0b7cd6b63f7c2a6a,7,2023,174,MINISTERO DELLA CULTURA,TO,12,39,233,Aspettativa non retribuita,202307,2025-02-18T09:09:23.676,,,TO,12,Aspettativa non retribuita,39
8a8c9b379c96b93744e4cd0b,6,2023,127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,NA,06,24,3603,Aspettativa non retribuita,202306,2025-06-12T10:48:17.390,dato provvisorio,,NA,06,Aspettativa non retribuita,24
0f6f45fa1793c4ea6268045c,4,2024,145,MINISTERO DEL TURISMO,BZ,20,17,2407,Infortunio,202404,2025-11-28T07:22:45.776,,,BZ,20,Infortunio,17
02adda139f9ca5899868bd27,12,2024,279,AVVOCATURA GENERALE DELLO STATO,,13,29,1943,aspettativa non retribuita,202412,2025-05-06T22:07:50.367,,,PG,13,Aspettativa non retribuita,29
63efcddb9ef3867706dc0e0a,3,2024,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,BZ,06,16,483,Congedo parentale,202403,2025-06-02T02:30:03.543,,,BZ,06,Congedo parentale,16
bd549158f8de76b9cc11b92b,Febbraio,2023,174,MINISTERO DELLA CULTURA,TN,01,47,1105,Permesso sindacale,202302,2025-11-19T23:16:41.183,,,TN,01,Permesso sindacale,47
9b9e423ef79a8ca5bf68f02b,10,2023,288,MINISTERO DEGLI AFFARI ESTERI,BZ,03,47,1402,Aspettativa non retribuita,202310,2025-07-09T06:14:40.887,,,BZ,03,Aspettativa non retribuita,47
936f7c9a402d6e83154636ba,7,23,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,VE,06,50,13,Permesso legge 104,202304,1744141477,,,VE,06,Permesso legge 104,50
78c36f36be923d0ff25722ef,6,2024,188,AGENZIA DEL DEMANIO,MI,06,37,3612,Malattia,202406,2025-05-27T06:18:43.696,,,MI,06,Malattia,37
ade62236794777bf5b7e6496,12,2024,56,MINISTERO DELLA DIFESA,AQ,18,43,1306,Ferie,202412,2025-06-11T01:02:50.819,,,AQ,18,Ferie,43
11d28d668ef15923043379e0,8,2024,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,CA,06,35,313,Aspettativa non retribuita,202408,1739924525,,MENSILE,CA,06,Aspettativa non retribuita,35
e93210f7ac5fc610d0e1ed4c,4,2023,78,AGENZIA DELLE ENTRATE,GE,08,35,290,Aspettativa non retribuita,202304,2025-07-19T01:11:11.752,,,GE,08,Aspettativa non retribuita,35
f3bd2f050f2105ba4d4c98b6,10,2024,266,CORTE DEI CONTI,RC,11,11,2349,Infortunio,202410,2025-10-31T16:22:22.162,,,RC,11,Infortunio,11
6e92615b11223f58793be502,4,2024,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,RM,17,44,97,Aspettativa non retribuita,202404,2025-06-28T01:28:04.099,,,RM,17,Aspettativa non retribuita,44
202c12243291679ddbd5483f,5,2023.,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,BS,13,34,2745,Ferie,202305,1757892711,,,BS,13,Ferie,34
0ebaa8c805e3c18ce0c43135,8,2023,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,TN,15,28,3433,infortunio,202308,2025-10-19T07:16:37.095,,,TN,15,Infortunio,28
b857aaf777d9cb723d98ac0b,12,24,91,ISTITUTO SUPERIORE DI SANITA',BA,16,13,1540,Permesso sindacale,202412,2025-10-06T18:18:52.114,,,BA,16,Permesso sindacale,13
92c702f85712f591627bd2be,3,2024,279,AVVOCATURA GENERALE DELLO STATO,CT,16,45,2105,Permesso legge 104,202403,2025-07-12T11:43:52.789,,,CT,16,Permesso legge 104,45
e645c59da0baeb84556902e1,10,2023,34,MINISTERO DELLA GIUSTIZIA,AQ,03,29,1099,Assenza per concorso,202310,2025-05-12T16:06:37.457,,,AQ,03,Assenza per concorso,29
5f5b0faadf5ff3b557646407,Luglio,2024,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,MI,06,34,50,Aspettativa non retribuita,202407,2025-09-29T16:08:02.637,,,MI,06,Aspettativa non retribuita,34
9b725e87284362a4932e2519,5,2024.,56,MINISTERO DELLA DIFESA,PD,04,33,2856,Permesso legge 104,202405,1741919092,,,PD,04,Permesso legge 104,33
f28820ac17c987d254e97178,3,2023,103,CONSIGLIO NAZIONALE DELLE RICERCHE,TN,14,38,2989,Permesso sindacale,202303,2025-03-01T15:46:08.437,,,TN,14,Permesso sindacale,38
e7f41ed057400d2c54e9b731,MAG,2023,?,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,CZ,19,12,1511,Malattia,202305,2025-03-01T10:22:54.199,,,CZ,19,Malattia,12
187e81a1c8fd420e4f6b2c74,Maggio,2023,174,MINISTERO DELLA CULTURA,PG,16,49,2777,Assenza per concorso,202305,2025-04-18T14:40:45.872,,,PG,16,Assenza per concorso,49
ae2fb712d129d5e79e822474,6,2024,78,AGENZIA DELLE ENTRATE,SS,04,20,2604,Congedo parentale,202406,2025-02-21T22:27:30.644,,,SS,04,Congedo parentale,20
d6d23d69b921f796770262ff,3,2024,103,CONSIGLIO NAZIONALE DELLE RICERCHE,GE,11,29,2391,Assenza per concorso,202403,2025-02-11T01:33:17.869,,,GE,11,Assenza per concorso,29
b960ad1d2881fc4b280d0a8d,6,2023,78,AGENZIA DELLE ENTRATE,CT,06,39,3861,Infortunio,202306,2025-06-16T17:33:22.837,,,CT,06,Infortunio,39
808a45cbf8b549bd75ed5d23,10,2024,145,MINISTERO DEL TURISMO,PD,03,40,884,Congedo parentale,202410,2025-09-29T09:42:14.182,,,PD,03,Congedo parentale,40
ddc27de75a5c19e63c2cc18e,9,2023,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,BS,02,22,2957,Permesso sindacale,202309,2025-09-27T11:50:58.048,,,BS,02,Permesso sindacale,22
3acc1ebabe4eef84f1853e53,12,2023,127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,BZ,17,44,489,Donazione sangue,202312,2025-03-01T04:28:54.497,,,BZ,17,Donazione sangue,44
556876ca45254a0414ed7faa,12,2024,219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,RC,08,27,2974,Congedo parentale,202412,2025-09-15T12:11:54.470,,,RC,08,Congedo parentale,27
21b0db3de334e09d0881797f,4,2023,219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,BA,15,32,828,Aspettativa non retribuita,202304,2025-08-06T22:11:03.420,,,BA,15,Aspettativa non retribuita,32
fc751f89bbec4142b364dea0,7,2023,162,ISTITUTO NAZIONALE DI ASTROFISICA,CZ,05,28,3523,Ferie,202307,2025-09-29T11:11:52.208,,,CZ,05,Ferie,28
f81a96c9adadc91a70aa77e2,1,2023,56,MINISTERO DELLA DIFESA,RM,09,10,2707,Permesso legge 104,202301,2025-06-08T05:45:52.898,dato provvisorio,,RM,09,Permesso legge 104,10
27528b765e581ee56c922e56,1,2023,34,MINISTERO DELLA GIUSTIZIA,VE,04,40,2646,Infortunio,202301,2025-08-09T03:52:24.201,,,VE,04,Infortunio,40
b7bd5ed4a982f6c536c7e486,11,2023,288,MINISTERO DEGLI AFFARI ESTERI,TS,03,20,598,Malattia,202311,2025-04-16T21:07:41.831,,,TS,03,Malattia,20
fb3b5b5173ad3735cfcbd183,Giugno,2023,266,CORTE DEI CONTI,VR,13,41,2116,Malattia,202306,2025-08-07T15:06:14.691,,,VR,13,Malattia,41
8af9945e98e286d6b370b5a8,6,2023,162,ISTITUTO NAZIONALE DI ASTROFISICA,CA,16,15 giorni,218,Assenza per concorso,202306,2025-11-16T12:35:07.075,,,CA,16,Assenza per concorso,15
3d1949b4525394285c233c9c,12,2023,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,TN,13,56,3061,Ferie,202312,2025-05-28T21:56:41.354,,,TN,13,Ferie,56
c9f27b22bb7e26086618604b,2,2023,103,CONSIGLIO NAZIONALE DELLE RICERCHE,PD,05,21,648,Aspettativa non retribuita,202302,2025-08-30T02:20:15.606,,,PD,05,Aspettativa non retribuita,21
fa6cf3195ee340ce1c03dc39,5,2024,219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,RM,16,53,3023,Donazione sangue,202405,2025-09-30T08:07:13.136,,,RM,16,Donazione sangue,53
64609cd752597ae1c6eed870,1,2024,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,BA,12,42,3974,Permesso legge 104,202401,2025-07-29T17:31:01.629,,,BA,12,Permesso legge 104,42
5b5ae544c87821801e0746de,1,2023,288,MINISTERO DEGLI AFFARI ESTERI,NA,20,17,378,Infortunio,202301,2025-04-14T08:50:52.299,,,NA,20,Infortunio,17
e2305826ed9d799055076db4,10,2024,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,,08,27,2774,Permesso sindacale,202410,2025-09-24T08:04:21.390,,,PA,08,Permesso sindacale,27
3a5df8399c307323ae7886a8,Aprile,2024,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,CA,06,56,2291,Ferie,202404,2025-06-20T17:35:31.024,,,CA,06,Ferie,56
e4a5e44ca322297323d70f37,12,2024,201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,n.d.,17,24,497,Infortunio,202412,2025-09-19T15:04:28.277,,,VE,17,Infortunio,24
c054cdf3e736ed30b8365d16,9,2023,201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,MI,13,13,1765,Congedo matrimoniale,202309,2025-04-23T18:03:55.470,,,MI,13,Congedo matrimoniale,13
aff5ef210e0238d624372b66,GEN,2024,127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,CT,20,22,747,Ferie,202401,2025-09-19T17:40:41.901,,,CT,20,Ferie,22
1edd873bc8a68a68ab841556,7,2024,91,ISTITUTO SUPERIORE DI SANITA',,17,47,1056,Donazione sangue,202407,2025-04-14T09:53:10.429,,,MI,17,Donazione sangue,47
6682ae945b932336afa4dcc8,2,2024,34,MINISTERO DELLA GIUSTIZIA,GE,01,46,3331,Congedo parentale,202402,2025-02-20T08:28:39.684,,,GE,01,Congedo parentale,46
7637a7e896372916cbabfc2b,7,2024,78,?,CT,03,36,2566,Permesso legge 104,202407,2025-08-06T02:20:13.142,,,CT,03,Permesso legge 104,36
8aef470de27aad3c5bdf030c,6,2023,n.d.,ISTITUTO NAZIONALE DI ASTROFISICA,BZ,18,28,1896,Assenza per concorso,202306,2025-06-26T17:37:47.614,,,BZ,18,Assenza per concorso,28
3bebf004dd073e928096db5e,3,2024,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,BA,10,20,1182,Assenza per concorso,202403,2025-04-07T11:07:37.964,,,BA,10,Assenza per concorso,20
9a126290bb783e8714da76f4,10,2024.,288,MINISTERO DEGLI AFFARI ESTERI,CZ,20,41,2387,Permesso legge 104,202410,1749591198,,,CZ,20,Permesso legge 104,41
a6eb951c63e7e841cad03514,AGO,2023,103,CONSIGLIO NAZIONALE DELLE RICERCHE,PG,18,52,1658,Ferie,202308,2025-02-26T16:47:07.648,,,PG,18,Ferie,52
d0554cc70cbcd1e63c79d22a,8,2024,,MINISTERO DELL'ISTRUZIONE E DEL MERITO,GE,02,48,130,Donazione sangue,202408,2025-03-18T11:58:02.972,,,GE,02,Donazione sangue,48
4262212d8d868ec8f9135592,8,2024,91,ISTITUTO SUPERIORE DI SANITA',PZ,04,17,3113,Ferie,202408,2025-08-12T23:16:09.887,,,PZ,04,Ferie,17
9fe0e917a3d46e5be13d12ea,2,2024,219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,CB,06,47,1672,Permesso sindacale,202402,2025-05-10T21:20:40.658,,,CB,06,Permesso sindacale,47
1a5d6715a6db949972ca8e77,3,2023,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,PZ,03,20,804,Congedo matrimoniale,202303,2025-04-19T21:14:55.588,,,PZ,03,Congedo matrimoniale,20
c269c9a552ebe861b25a1608,MAG,2024,34,MINISTERO DELLA GIUSTIZIA,AO,12,37,3532,PERMESSO LEGGE 104,202405,2025-02-27T16:28:45.358,,,AO,12,Permesso legge 104,37
8d83f0f574ea83af16bebe58,4,2023,201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,AQ,17,36,140,Donazione sangue,202304,2025-09-18T03:37:14.671,,,AQ,17,Donazione sangue,36
aaaf9f570346390e8bcbecb0,10,2024,103,CONSIGLIO NAZIONALE DELLE RICERCHE,AQ,11,21,86,Permesso legge 104,202410,2025-08-27T13:18:26.378,,,AQ,11,Permesso legge 104,21
d597a12adf409a9c528f20c7,NOV,2023,266,CORTE DEI CONTI,BO,14,26,152,Congedo parentale,202311,2025-11-20T14:27:53.961,,,BO,14,Congedo parentale,26
e17dbbe219c8c0fd69768304,Novembre,2023,174,MINISTERO DELLA CULTURA,MI,,29,3251,Aspettativa non retribuita,202311,2025-05-07T11:47:48.770,,,MI,08,Aspettativa non retribuita,29
7d00a4914af2365ddcd9ae4f,FEB,2023,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,AO,03,47,2499,Aspettativa non retribuita,202302,2025-07-06T11:25:34.278,dato provvisorio,,AO,03,Aspettativa non retribuita,47
2545ca934d011fb6069bb13e,6,2023,266,CORTE DEI CONTI,PD,06,31,2772,Permesso legge 104,202306,2025-05-24T13:21:56.188,,,PD,06,Permesso legge 104,31
05a3a4a859579c8e2049344c,Dicembre,2024,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,VE,07,26,1391,Malattia,202412,2025-10-26T11:29:59.253,dato provvisorio,,VE,07,Malattia,26
4e7759407e5b4420809793f0,Settembre,2024,266,CORTE DEI CONTI,MI,02,38 giorni,1975,Donazione sangue,202409,2025-03-21T22:33:18.019,,,MI,02,Donazione sangue,38
e413049d378e5c6c8c00f2f4,6,2024,,ISTITUTO SUPERIORE DI SANITA',MI,03,42,703,Congedo parentale,202406,2025-06-12T10:01:51.962,,,MI,03,Congedo parentale,42
e51562070ef086f5e861ebf6,mese 7,2023,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,FI,08,42,1483,Congedo matrimoniale,202307,2025-11-18T04:28:09.130,,,FI,08,Congedo matrimoniale,42
05cb77cb5c7ab7b3a3b3b506,10,2024.,279,AVVOCATURA GENERALE DELLO STATO,PG,02,46,873,Ferie,202410,1748340478,,,PG,02,Ferie,46
220c01ab21508af30dbfa081,6,2024,201,n.d.,RC,12,34,3386,Malattia,202406,2025-05-29T11:54:29.495,,,RC,12,Malattia,34
af496d370b70444a6a70c6fc,mese 12,2024,288,MINISTERO DEGLI AFFARI ESTERI,PA,01,14,471,Congedo parentale,202412,2025-09-14T11:13:10.366,,,PA,01,Congedo parentale,14
908c72382288362f1f6297e0,3,2023,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,FI,09,47,3813,Infortunio,202303,2025-12-06T14:09:02.985,,,FI,09,Infortunio,47
45d7953b463672707c916bd7,1,2024,56,MINISTERO DELLA DIFESA,GE,01,26,2934,CONGEDO PARENTALE,202401,2025-04-24T17:20:11.865,,,GE,01,Congedo parentale,26
dda786aab1229187334ba25b,3,2023,127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,BA,20,42,3807,Ferie,202303,2025-11-28T19:33:49.691,,,BA,20,Ferie,42
df7856515048c1ec6908618a,APR,2023,266,CORTE DEI CONTI,PZ,,43,1241,Congedo matrimoniale,202304,2025-05-19T21:55:17.489,,,PZ,20,Congedo matrimoniale,43
aa893ffdb482c160c1d5bfe8,5,2024,219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,GE,16,28,269,Congedo matrimoniale,202405,2025-10-17T05:13:43.623,,,GE,16,Congedo matrimoniale,28
916ccb076050891e0bd3a2cd,Novembre,2024.,266,CORTE DEI CONTI,TN,17,44,414,Infortunio,202411,2025-05-29T04:07:46.585,,,TN,17,Infortunio,44
59b0277a8002706d7f193e36,6,2023,127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,CA,12,46,3998,Infortunio,202306,2025-10-18T17:36:50.444,,,CA,12,Infortunio,46
c97c0f5ecc36721566b7b2af,Aprile,23,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,MI,11,49,2947,Congedo matrimoniale,202304,2025-07-07T09:29:13.182,,,MI,11,Congedo matrimoniale,49
465c1044e213b19a0c8e096d,6,2023,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,AQ,17,15,2899,Infortunio,202306,2025-02-28T02:47:29.312,,,AQ,17,Infortunio,15
0c03af29541362aadc64630d,7,2023,201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,SS,20,28,1296,Donazione sangue,202307,2025-03-16T14:32:47.564,,,SS,20,Donazione sangue,28
e45f4ab1cc48bef6ec8262b1,5,24,162,ISTITUTO NAZIONALE DI ASTROFISICA,CZ,08,27,2053,Permesso legge 104,202405,2025-03-24T13:40:30.063,,,CZ,08,Permesso legge 104,27
7d3bb4eafdaea04e210564a5,9,2024,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,MI,n.d.,18,2413,Assenza per concorso,202409,2025-08-21T04:54:09.143,,,MI,07,Assenza per concorso,18
e547884c5bb0daf6709ee8e7,8,2023,,AVVOCATURA GENERALE DELLO STATO,PD,14,9,352,Permesso legge 104,202308,2025-09-09T00:13:42.938,,,PD,14,Permesso legge 104,9
da41c2c5f0074ba66b4dfb86,4,2023,266,CORTE DEI CONTI,BO,01,22,407,Congedo parentale,202304,2025-04-14T14:40:30.286,,,BO,01,Congedo parentale,22
abe65e434052665512bd482e,7,2024,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,VE,19,25,1521,Permesso sindacale,202407,2025-07-06T04:01:42.343,,,VE,19,Permesso sindacale,25
65e1a936934de1e204b665f7,9,2023,145,MINISTERO DEL TURISMO,BO,04,12,2445,Permesso sindacale,202309,2025-07-12T13:15:23.037,,,BO,04,Permesso sindacale,12
5d776b283fc7903ce57e5cb0,APR,2023,91,ISTITUTO SUPERIORE DI SANITA',VE,02,11,770,Congedo matrimoniale,202304,2025-08-10T15:37:34.169,,,VE,02,Congedo matrimoniale,11
1a761ce886463664b2cd73b9,12,2023.,127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,NA,14,25,1744,Aspettativa non retribuita,202312,1742684727,dato provvisorio,,NA,14,Aspettativa non retribuita,25
3410d4ce6c2f5e436c669b98,3,2023,34,MINISTERO DELLA GIUSTIZIA,BZ,12,23,1077,Donazione sangue,202303,2025-03-20T05:51:04.444,,,BZ,12,Donazione sangue,23
56c7c415ce9af4c3f46e3717,1,2024,145,MINISTERO DEL TURISMO,VE,10,24,3837,Congedo matrimoniale,202401,2025-05-27T22:11:22.578,,,VE,10,Congedo matrimoniale,24
56d597893cab60944ab0ab29,11,2024,201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,GE,19,42,516,Donazione sangue,202411,2025-05-14T18:06:29.450,,,GE,19,Donazione sangue,42
d3bd953493bbc8a667181d1c,2,2024,201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,BA,04,35 giorni,2248,Infortunio,202402,2025-06-22T16:17:40.402,,,BA,04,Infortunio,35
7c6fce5c9f8f7aee714397cb,2,2024,127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,PG,16,16,1846,Permesso sindacale,202402,2025-06-05T08:55:35.857,,,PG,16,Permesso sindacale,16
8e8ab0672db7f385dbd15719,8,2024,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,AN,17,46,2265,Congedo parentale,202408,2025-08-24T12:35:13.877,,,AN,17,Congedo parentale,46
73945ade43958f1aa92bba39,3,2023,?,AGENZIA DEL DEMANIO,RC,12,45,1273,Aspettativa non retribuita,202303,2025-11-23T17:41:33.018,,,RC,12,Aspettativa non retribuita,45
073bbd35dbb93c2b44fceb0e,8,2024,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,TO,03,43,3826,Permesso legge 104,202408,2025-05-16T15:55:25.513,,MENSILE,TO,03,Permesso legge 104,43
1aa1f1e0758235e509667df8,5,2023,188,AGENZIA DEL DEMANIO,BZ,14,41,1938,Ferie,202305,2025-03-03T23:57:51.291,,,BZ,14,Ferie,41
ba5382ce0ae0752296fa0502,4,2024,188,AGENZIA DEL DEMANIO,VE,06,34,1397,Congedo parentale,202404,2025-05-24T10:17:34.522,,,VE,06,Congedo parentale,34
06a7415138de48749771f6ed,1,2023,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,CT,19,39,2272,Ferie,202301,2025-10-06T08:53:49.292,,,CT,19,Ferie,39
e7f8e4066d6e3a75056da495,3,2023,288,MINISTERO DEGLI AFFARI ESTERI,VE,10,29,1154,Permesso sindacale,202303,2025-09-26T03:15:26.952,,,VE,10,Permesso sindacale,29
e636914c3603a257972598a3,3,2023,56,MINISTERO DELLA DIFESA,BZ,14,25,633,Infortunio,202303,2025-03-20T12:52:32.004,,,BZ,14,Infortunio,25
91922a1a7e41ee4eeb43ec58,9,2024,34,MINISTERO DELLA GIUSTIZIA,AO,16,37,373,Assenza per concorso,202409,2025-02-12T13:38:26.432,,,AO,16,Assenza per concorso,37
2448556f7d3d3fba8af8ad7c,11,2024,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,AQ,20,16 giorni,569,Assenza per concorso,202411,2025-10-05T03:17:25.966,,,AQ,20,Assenza per concorso,16
79789d4cb06d54e1950f8d1a,7,2023,279,AVVOCATURA GENERALE DELLO STATO,RM,17,21,1888,Congedo parentale,202305,2025-08-13T16:17:06.792,,,RM,17,Congedo parentale,21
3893ecaf1756f122876096bd,12,2023,266,CORTE DEI CONTI,PZ,11,39,2767,Assenza per concorso,202312,2025-06-06T21:19:51.607,,,PZ,11,Assenza per concorso,39
ef23ffafe2ce6e2d465dbdbe,1,2023,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,RC,18,53,127,Congedo matrimoniale,202301,2025-04-30T12:43:49.646,,,RC,18,Congedo matrimoniale,53
d82093d840696aaab884207e,8,2024,103,CONSIGLIO NAZIONALE DELLE RICERCHE,CZ,06,25,672,congedo parentale,202408,2025-07-04T21:55:44.666,,,CZ,06,Congedo parentale,25
91d77136f78fafe5a7b0f33f,7,2023,266,CORTE DEI CONTI,RM,03,34,2565,Ferie,202307,2025-04-15T20:41:16.153,,,RM,03,Ferie,34
8203af9549ca64f2c0141c8d,11,2023,103,CONSIGLIO NAZIONALE DELLE RICERCHE,CT,10,51,3606,Malattia,202305,2025-02-10T20:01:35.412,,,CT,10,Malattia,51
7f6f61bf299095eeeb2b925b,4,2023,78,AGENZIA DELLE ENTRATE,CT,05,37,3842,Congedo matrimoniale,202304,2025-09-21T20:34:40.599,,,CT,05,Congedo matrimoniale,37
f30f25e86a562dbdbb03cd56,10,2023,162,ISTITUTO NAZIONALE DI ASTROFISICA,CB,07,52,1126,Donazione sangue,202310,2025-04-28T00:46:03.240,,,CB,07,Donazione sangue,52
fcb93954950eb1e2de784b4a,1,2023,145,MINISTERO DEL TURISMO,RC,13,45 giorni,3867,Congedo parentale,202301,2025-06-04T12:10:16.145,,,RC,13,Congedo parentale,45
