_id,periodo,cod_ente,denominazione_ente,cod_gestione,gestione,cod_voce,voce_contributiva,imponibile,contributo,aliquota,ripartizione_geografica,data_estrazione,annotazioni,sistema_origine,Gestione,cod voce ext
ab8a3020aea08678ba95494a,202304,56,MINISTERO DELLA DIFESA,2,Gestione separata,12,Contributo TFR,317772.96,9151.86,2.88,Centro,2024-05-22T14:37:25.372,,,Gestione separata,12
b0cf018114d756db33d10e8a,202411,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,5,Assicurazione generale obbligatoria,13,Contributo assistenza,133571.05,12275.180000002312,9.19,Sud,2024-10-24T04:58:46.522,,,Assicurazione generale obbligatoria,13
53daf75ffcd8b3a20a052eb9,202402,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,1,Fondo pensioni lavoratori dipendenti,12,Contributo TFR,2641519.15,628681.56,23.8,Nord-est,2024-11-02T12:45:36.365,,,Fondo pensioni lavoratori dipendenti,12
14e23be42b794fd88eda31d8,202309,279,AVVOCATURA GENERALE DELLO STATO,1,Fondo pensioni lavoratori dipendenti,15,Contributo disoccupazione,561675.79,185353.01000000047,33.0,Nord-ovest,2025-04-30T21:40:11.189,,,Fondo pensioni lavoratori dipendenti,15
4d25c5afbb29f1a05c5f3a9c,202401,162,ISTITUTO NAZIONALE DI ASTROFISICA,4,Fondo credito,15,Contributo disoccupazione,438709.12,144774.01,33.0,Nord-est,2025-03-27T12:31:49.578,,,Fondo credito,15
95804b86cb84888d41425b5b,202403,127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,1,Fondo pensioni lavoratori dipendenti,13,Contributo assistenza,113036.6,26902.71,23.8,Nord-ovest,2025-04-03T11:11:14.382,,,Fondo pensioni lavoratori dipendenti,13
6b25a42f6a3aa48d92866deb,202309,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,2,Gestione separata,18,Contributo malattia,301844.22,4859.69,1.61,Isole,2025-03-03T12:28:59.011,,,Gestione separata,18
c92cf9943d4a6ddc643b21d0,202406,91,ISTITUTO SUPERIORE DI SANITA',2,Gestione separata,10,Contributo IVS a carico ente,60470.57,14633.88,24.2,Centro,2024-06-02T20:50:25.104,,,Gestione separata,10
694599e6ea261adb45be415a,202309,N/A,MINISTERO DELLA DIFESA,2,Gestione separata,17,Contributo ENPDEP,286456.77,25208.2,8.8,Isole,2024-11-27T00:29:00.284,,,Gestione separata,17
5125635b9666255cac77f356,2023-03,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,4,Fondo credito,12,Contributo TFR,39266.31,3608.57,9.19,Isole,2024-03-15T07:45:59.784,,,Fondo credito,12
30b4a82755317ed60a46b202,202311,162,ISTITUTO NAZIONALE DI ASTROFISICA,1,Fondo pensioni lavoratori dipendenti,11,***,324629.31,29833.43,9.19,Centro,2024-08-10T03:55:57.557,,,Fondo pensioni lavoratori dipendenti,11
bdb3089a3f49a9cc10b9ef7e,202402,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,5,Assicurazione generale obbligatoria,16,Contributo fondo credito,515509.71,170118.19999999963,,Isole,2025-05-26T02:38:22.731,,,Assicurazione generale obbligatoria,16
2935b6069d5ec0d1d84ade42,202309,266,CORTE DEI CONTI,1,Fondo pensioni lavoratori dipendenti,15,Contributo disoccupazione,703368.55,61896.43,8.8,Centro,2024-11-23T16:36:25.035,,,Fondo pensioni lavoratori dipendenti,15
188939ed6d226911e2f030a2,202408,145,MINISTERO DEL TURISMO,5,Assicurazione generale obbligatoria,17,Contributo ENPDEP,100391.0,8834.41,8.8,Centro,2024-04-22T00:17:25.549,,,Assicurazione generale obbligatoria,17
f9dc53e0579b9f23068025a5,202310,188,AGENZIA DEL DEMANIO,3,Cassa previdenza dipendenti enti locali,10,Contributo IVS a carico ente,68476.7,22597.31,33.0,Centro,2024-11-27T20:14:31.026,,,Cassa previdenza dipendenti enti locali,10
5e81c2649796ea7ff447cee0,202403,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,5,Assicurazione generale obbligatoria,15,Contributo disoccupazione,1103761.93,101435.72,9.19,Nord-ovest,2024-08-18T18:57:21.502,,,Assicurazione generale obbligatoria,15
f7b7dfa06cf7040c4d3a1b39,202312,266,CORTE DEI CONTI,3,Cassa previdenza dipendenti enti locali,16,Contributo fondo credito,67609.15,16361.41,24.2,Centro,2024-04-04T08:30:03.253,,,Cassa previdenza dipendenti enti locali,16
034d6276fbaff6abac99775d,202409,78,AGENZIA DELLE ENTRATE,4,Fondo credito,14,N/A,109351.71,26025.71,23.8,Centro,2024-03-04T10:34:21.721,,,Fondo credito,14
5734792e91283551964bf827,202408,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,1,Fondo pensioni lavoratori dipendenti,12,Contributo TFR,147130.04,35016.95,23.8,Nord-est,2024-06-29T02:59:18.490,,,Fondo pensioni lavoratori dipendenti,12
039099528bd69cffcf3034cb,202404,201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,1,Assicurazione generale obbligatoria,16,Contributo fondo credito,216158.8,19021.97,8.8,Sud,2025-02-05T04:04:03.616,,,Fondo pensioni lavoratori dipendenti,16
23d79ff39f88b8e0b1013b87,202411,103,CONSIGLIO NAZIONALE DELLE RICERCHE,4,Fondo credito,10,Contributo IVS a carico ente,89015.26,7833.34,8.8,Nord-ovest,2025-01-23T12:29:44.388,,,Fondo credito,10
266a5b11055d1afd1cd07c32,202406,201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,3,Cassa previdenza dipendenti enti locali,18,Contributo malattia,151808.64,13359.16,8.8,Centro,19/10/2024,,,Cassa previdenza dipendenti enti locali,18
5ecc55656242adfb816b3ac7,202306,219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,2,Gestione separata,16,,437662.78,105914.3900000002,24.2,Nord-est,2025-05-04T07:56:14.207,,,Gestione separata,16
bf7ed6d9351054475da95b93,202301,219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,1,Fondo pensioni lavoratori dipendenti,19,Contributo ANF,54025.14,12857.979999998784,,Nord-est,2024-09-14T04:19:07.112,,,Fondo pensioni lavoratori dipendenti,19
772837d135ba3df5783b884a,202404,78,AGENZIA DELLE ENTRATE,2,Gestione separata,18,Contributo malattia,327924.92,79357.83,24.2,Sud,2024-08-29T05:22:29.987,,,Gestione separata,18
a4ced9ec99973665a725a20f,202312,127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,5,Assicurazione generale obbligatoria,19,Contributo ANF,97294.76,23156.15,23.8,Isole,28/02/2025,,,Assicurazione generale obbligatoria,19
3d5b8960dbc53b1eabfe8280,202308,103,CONSIGLIO NAZIONALE DELLE RICERCHE,4,Fondo credito,17,Contributo ENPDEP,53896.29,4953.07,9.19,Centro,2024-09-30T00:25:41.664,,,Fondo credito,17
f3daa1bf9b559d8eefaf68ce,202305,91,ISTITUTO SUPERIORE DI SANITA',1,Fondo pensioni lavoratori dipendenti,18,Contributo malattia,322197.45,76682.99,23.8,Nord-ovest,2024-12-07T11:16:34.084,,,Fondo pensioni lavoratori dipendenti,18
34f599897ad74dcb98dce165,202403,288,NON DISPONIBILE,2,Gestione separata,19,Contributo ANF,1898926.88,451944.6,23.8,Sud,2024-04-05T14:26:01.056,,,Gestione separata,19
884c97c21542ad8d8c07fe58,202312,78,AGENZIA DELLE ENTRATE,4,Fondo credito,14,Contributo maternita',"168.917,71",40202.41,23.8,Isole,2024-08-23T02:10:29.741,,,Fondo credito,14
aa45f5c96a4d3cf90aa89174,202411,174,MINISTERO DELLA CULTURA,1,Fondo pensioni lavoratori dipendenti,13,Contributo assistenza,528678.72,48585.57,9.19,Sud,2024-04-13T20:49:44.780,,,Fondo pensioni lavoratori dipendenti,13
9dd51ac93b816cb2e09eee9c,202405,91,ISTITUTO SUPERIORE DI SANITA',3,Cassa previdenza dipendenti enti locali,14,Contributo maternita',35271.45,3103.89,8.8,Nord-est,2024-10-09T04:34:06.412,,,Cassa previdenza dipendenti enti locali,14
1e7631778933d688a81b7bd2,202409,266,CORTE DEI CONTI,2,Gestione separata,16,Contributo fondo credito,195182.91,17937.31,9.19,Sud,2025-03-24T12:57:24.539,,,Gestione separata,16
4bed76f5db775466beef9b5b,202303,145,,3,Cassa previdenza dipendenti enti locali,15,,328812.78,78257.44,23.8,Nord-est,2024-07-30T21:05:47.589,,,Cassa previdenza dipendenti enti locali,15
05bfaead2c92309e673a6398,202407,34,MINISTERO DELLA GIUSTIZIA,3,Cassa previdenza dipendenti enti locali,13,Contributo assistenza,30350.29,7344.77,24.2,Sud,2024-04-22T12:16:28.267,,,Cassa previdenza dipendenti enti locali,13
a4b3cd6237f6a88fd9c53877,202304,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,3,Cassa previdenza dipendenti enti locali,14,Contributo maternita',213453.47,50801.93,23.8,Sud,2024-02-21T01:59:47.797,,,Cassa previdenza dipendenti enti locali,14
39094099916c0fdb29441b5c,202302,,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,4,Fondo credito,12,Contributo TFR,920535.11,26511.41,2.88,Nord-ovest,16/12/2024,,,Fondo credito,12
32ca08693da595da56aa8b03,202308,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,3,Cassa previdenza dipendenti enti locali,14,Contributo maternita',"38.486,41",619.6300000001206,1.61,Centro,26/10/2024,,,Cassa previdenza dipendenti enti locali,14
40e2825cd6fc1fcf319682ae,202410,56,MINISTERO DELLA DIFESA,4,Fondo credito,13,Contributo assistenza,192750.22,5551.21,2.88,Centro,2024-04-23T02:11:27.683,,,Fondo credito,13
e828a208568391949d97b5bf,202301,56,MINISTERO DELLA DIFESA,5,Assicurazione generale obbligatoria,12,Contributo TFR,100441.97,23905.19,23.8,Nord-ovest,2025-04-12T02:50:39.404,,,Assicurazione generale obbligatoria,12
8689b958835d021c48f16a9c,202408,201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,5,Assicurazione generale obbligatoria,15,Contributo disoccupazione,162935.6,39430.42000000031,24.2,Nord-ovest,2024-08-16T13:02:13.953,,,Assicurazione generale obbligatoria,15
44c376b0162cf22334b7c0fe,202412,188,AGENZIA DEL DEMANIO,2,Gestione separata,15,Contributo disoccupazione,174054.3,5012.76,2.88,Isole,2024-12-21T01:32:50.124,verifica in corso,,Gestione separata,15
7e772ca4399203687d724eea,202312,266,CORTE DEI CONTI,1,Fondo pensioni lavoratori dipendenti,16,Contributo fondo credito,626042.09,10079.28,1.61,Sud,2024-04-30T06:24:19.828,,,Fondo pensioni lavoratori dipendenti,16
98e22df1e09035a005f006da,202311,266,,2,Gestione separata,16,Contributo fondo credito,447916.21,147812.35,33.0,Sud,2024-07-25T14:30:44.927,,,Gestione separata,16
4628171d55316e825dc5f143,202404,91,ISTITUTO SUPERIORE DI SANITA',4,Fondo credito,12,Contributo TFR,94491.55,8683.77,9.19,Sud,2024-10-03T17:57:05.080,,,Fondo credito,12
7a48dbae715554c6f230e6a1,202310,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,4,Fondo credito,11,Contributo IVS a carico dipendente,190307.74,16747.08,,Isole,2025-05-13T05:16:02.870,,,Fondo credito,11
e40c76df7f9921d853b3ce7c,202306,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,4,Fondo credito,19,Contributo ANF,"222.161,37",6398.25,2.88,Sud,2024-02-05T15:46:41.171,,,Fondo credito,19
b223c40c9db32e4bd146b8ec,202407,78,AGENZIA DELLE ENTRATE,1,Fondo pensioni lavoratori dipendenti,12,Contributo TFR,"21.480,84",618.65,2.88,Nord-ovest,2025-01-18T07:35:06.581,,,Fondo pensioni lavoratori dipendenti,12
e8a2b4e6716b129a8b355c6b,202308,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,5,Assicurazione generale obbligatoria,17,Contributo ENPDEP,115057.74,10573.81,9.19,Sud,2024-06-06T13:44:26.831,,,Assicurazione generale obbligatoria,17
9d15ba593f32dbbcb7a2ce27,202412,56,MINISTERO DELLA DIFESA,5,Assicurazione generale obbligatoria,10,Contributo IVS a carico ente,195462.08,17962.97000000088,9.19,Isole,2024-04-23T11:41:12.294,,,Assicurazione generale obbligatoria,10
70c992e507758e626f0b8b3c,202310,258,N/A,5,Assicurazione generale obbligatoria,15,Contributo disoccupazione,2392115.82,578892.03,24.2,Nord-est,15/03/2024,,,Assicurazione generale obbligatoria,15
e226ae4bd0b865bd51b5bfae,202308,91,ISTITUTO SUPERIORE DI SANITA',4,Fondo credito,10,Contributo IVS a carico ente,486586.56,7834.04,1.61,Sud,2025-01-23T13:50:06.138,,,Fondo credito,10
83e7c780df0e653a9ab4432f,202312,279,AVVOCATURA GENERALE DELLO STATO,1,Fondo pensioni lavoratori dipendenti,18,Contributo malattia,1811633.97,438415.42,24.2,Nord-est,2024-10-09T11:40:30.061,,,Fondo pensioni lavoratori dipendenti,18
02f477df914f302992583bd6,07/2024,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,5,Assicurazione generale obbligatoria,16,Contributo fondo credito,35273.21,11640.16,33.0,Nord-est,1728957783902,,,Assicurazione generale obbligatoria,16
02b766c1df8874ffccdf9562,202307,288,MINISTERO DEGLI AFFARI ESTERI,2,Gestione separata,13,Contributo assistenza,319620.41,28126.6,8.8,Isole,2024-09-30T22:53:55.831,,,Gestione separata,13
5cb65f7919f31324f7a00986,202303,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,1,Fondo pensioni lavoratori dipendenti,18,Contributo malattia,660544.26,19023.67,2.88,Sud,2025-03-14T01:17:55.108,,,Fondo pensioni lavoratori dipendenti,18
d07681d13341c4fe674491ca,202401,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,3,Cassa previdenza dipendenti enti locali,12,Contributo TFR,54198.45,17885.49,33.0,Isole,2025-02-16T17:23:10.034,,,Cassa previdenza dipendenti enti locali,12
c937029e8f486671dd087e15,202408,266,CORTE DEI CONTI,2,Gestione separata,18,Contributo malattia,1339262.39,123078.21,9.19,Centro,2024-05-17T20:18:56.600,,,Gestione separata,18
d33755b23267df636a7aa25a,06/2023,56,MINISTERO DELLA DIFESA,4,Fondo credito,15,Contributo disoccupazione,54832.85,13269.55,24.2,Nord-est,1707793905440,,,Fondo credito,15
096c1aa1faae041741b9664d,202304,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,3,Cassa previdenza dipendenti enti locali,11,Contributo IVS a carico dipendente,500984.81,8065.86,1.61,Sud,2025-02-24T16:45:41.076,,,Cassa previdenza dipendenti enti locali,11
cb194cebd25bbe02d790e9e9,202410,145,MINISTERO DEL TURISMO,2,Gestione separata,11,Contributo IVS a carico dipendente,"131.554,04",3788.76,2.88,Centro,2025-05-12T15:17:45.893,,,Gestione separata,11
461e474edd25fd03092c2cf7,202309,174,MINISTERO DELLA CULTURA,2,Gestione separata,19,Contributo ANF,464347.47,7475.99,1.61,Nord-est,2024-02-24T20:09:47.818,,,Gestione separata,19
949f9db0c6b64f36c127770e,202309,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,5,Assicurazione generale obbligatoria,16,Contributo fondo credito,9579.38,275.89,2.88,Nord-est,2025-01-14T00:40:41.614,,,Assicurazione generale obbligatoria,16
ef358f42edff49d090d8a071,08/2024,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,1,Fondo pensioni lavoratori dipendenti,11,Contributo IVS a carico dipendente,"133.321,93",12252.29,9.19,Isole,1718437577009,,,Fondo pensioni lavoratori dipendenti,11
c1593036ba40edbacc63f344,202308,***,MINISTERO DELLA CULTURA,5,Assicurazione generale obbligatoria,14,Contributo maternita',184173.9,16925.58,NON DISPONIBILE,Nord-ovest,2024-12-17T22:14:21.794,,,Assicurazione generale obbligatoria,14
89be4e502d9399e52a748e3b,202310,188,AGENZIA DEL DEMANIO,3,Cassa previdenza dipendenti enti locali,14,Contributo maternita',73791.04,6781.4,9.19,Sud,2024-02-28T18:52:20.282,,,Cassa previdenza dipendenti enti locali,14
4818167ff051d76e19985546,202309,103,CONSIGLIO NAZIONALE DELLE RICERCHE,3,Cassa previdenza dipendenti enti locali,12,Contributo TFR,1290333.32,20774.37,1.61,Centro,2025-04-24T21:50:22.996,,,Cassa previdenza dipendenti enti locali,12
e1cc9d425f69e995b88d1208,202406,56,NON DISPONIBILE,5,Assicurazione generale obbligatoria,12,Contributo TFR,262660.68,23114.14,8.8,Nord-est,2024-04-18T20:04:50.369,,,Assicurazione generale obbligatoria,12
207d9de38e1782c793699850,202304,127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,3,Cassa previdenza dipendenti enti locali,11,Contributo IVS a carico dipendente,26147.56,420.98,1.61,Isole,2025-05-16T17:26:33.248,,,Cassa previdenza dipendenti enti locali,11
3794ab25c6ba17131bd4d3fd,202401,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,3,Cassa previdenza dipendenti enti locali,13,Contributo assistenza,"337.230,58",9712.24,2.88,Nord-est,2025-05-08T15:41:38.138,,,Cassa previdenza dipendenti enti locali,13
0464bd4da791e0e7ce5751e1,2023-09,34,MINISTERO DELLA GIUSTIZIA,1,Fondo pensioni lavoratori dipendenti,19,Contributo ANF,84758.44,2441.04,2.88,Isole,2024-03-24T16:02:00.573,,,Fondo pensioni lavoratori dipendenti,19
5b5de00c7ec2e1c77234cbfc,2023-06,288,MINISTERO DEGLI AFFARI ESTERI,3,Cassa previdenza dipendenti enti locali,12,Contributo TFR,650221.86,18726.39,2.88,Isole,2024-12-18T00:50:57.967,,,Cassa previdenza dipendenti enti locali,12
3e515d332de7fe2203c8cfe3,202412,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,1,Fondo pensioni lavoratori dipendenti,18,Contributo malattia,103168.68,9481.2,9.19,Sud,2024-02-23T05:38:51.309,,,Fondo pensioni lavoratori dipendenti,18
a2287a608e0b69cb09648a38,202308,174,MINISTERO DELLA CULTURA,2,Gestione separata,16,Contributo fondo credito,374146.45,10775.42,2.88,Nord-est,2024-10-12T21:36:02.235,,,Gestione separata,16
5cd126d46eaa38aed3f74a68,202408,266,CORTE DEI CONTI,5,Assicurazione generale obbligatoria,11,Contributo IVS a carico dipendente,102317.43,33764.75,33.0,Sud,2024-04-14T16:32:21.540,,,Assicurazione generale obbligatoria,11
3851b3c213176cfab22a4862,202310,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,1,Fondo pensioni lavoratori dipendenti,12,Contributo TFR,59014.94,1699.63,2.88,Nord-est,2024-04-24T11:09:48.719,,SIPA,Fondo pensioni lavoratori dipendenti,12
d37af02dfe91278b8ad96946,202306,N/A,MINISTERO DELLA CULTURA,5,Assicurazione generale obbligatoria,16,Contributo fondo credito,7890.61,725.15,9.19,Isole,2024-01-16T15:06:02.365,,,Assicurazione generale obbligatoria,16
3ab1daa9aa48aa5cb4982b2c,202401,91,ISTITUTO SUPERIORE DI SANITA',1,Fondo pensioni lavoratori dipendenti,17,Contributo ENPDEP,"309.051,95",8900.7,NON DISPONIBILE,Nord-est,2025-05-10T00:47:13.025,,,Fondo pensioni lavoratori dipendenti,17
b37fae270aa0a6752c500a29,202310,127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,4,Fondo credito,14,Contributo maternita',119660.49,28957.84,24.2,Nord-est,2025-01-02T13:26:22.160,,,Fondo credito,14
c88c2f9fe5f7985a2d133ca1,202403,91,ISTITUTO SUPERIORE DI SANITA',2,Gestione separata,19,NON DISPONIBILE,179623.38,42750.36000000042,23.8,Nord-ovest,2025-02-14T22:48:34.873,,,Gestione separata,19
620af15d31df17241f0888f3,202303,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,4,Fondo credito,18,Contributo malattia,146143.83,34782.23000000066,23.8,Nord-ovest,2024-03-17T03:47:07.319,,,Fondo credito,18
1920d041afba984bad9257e8,202309,279,AVVOCATURA GENERALE DELLO STATO,4,Fondo credito,10,Contributo IVS a carico ente,120541.96,29171.15,24.2,Sud,2024-05-22T21:52:37.914,,,Fondo credito,10
b744539b820180e491e1a19a,202312,,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,1,Fondo pensioni lavoratori dipendenti,17,Contributo ENPDEP,403311.44,133092.78,33.0,Nord-est,2024-04-07T03:56:51.382,,,Fondo pensioni lavoratori dipendenti,17
3a3274ee3d86b7d4aa929848,202402,78,AGENZIA DELLE ENTRATE,2,Gestione separata,14,Contributo maternita',339213.42,5461.34,1.61,Nord-est,2024-04-21T23:48:15.393,,,Gestione separata,14
58f62e8e757c2adb4ce24d02,202301,188,AGENZIA DEL DEMANIO,3,Cassa previdenza dipendenti enti locali,13,Contributo assistenza,209870.85,49949.26,23.8,Centro,2024-03-07T06:05:00.346,,,Cassa previdenza dipendenti enti locali,13
babbfacd82d22cf040af41be,202309,,ISTITUTO NAZIONALE DI ASTROFISICA,2,Gestione separata,17,Contributo ENPDEP,190502.25,17507.16,9.19,Sud,2024-12-12T11:25:08.180,,,Gestione separata,17
f0efc28d6c2c1bcf85233384,202308,288,,1,Fondo pensioni lavoratori dipendenti,12,Contributo TFR,1056939.07,93010.64,8.8,Nord-est,2024-01-16T19:46:26.554,,,Fondo pensioni lavoratori dipendenti,12
f0e9f376aed1756ef766a38e,202410,279,AVVOCATURA GENERALE DELLO STATO,4,Fondo credito,16,Contributo fondo credito,491979.54,119059.05,24.2,Nord-est,2025-01-24T22:02:40.946,,,Fondo credito,16
282db362a9077bcc6bd906dc,202403,34,MINISTERO DELLA GIUSTIZIA,4,Fondo credito,17,Contributo ENPDEP,43737.27,14433.3,33.0,Sud,2024-08-18T12:43:26.004,,,Fondo credito,17
aff037fd0f7c089492966891,202309,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,4,Fondo credito,12,Contributo TFR,22363.02,5411.85,24.2,Sud,2024-02-20T05:07:17.823,,,Fondo credito,12
7d6aaf664c55c2bf9d5decd4,202409,162,ISTITUTO NAZIONALE DI ASTROFISICA,5,Assicurazione generale obbligatoria,15,Contributo disoccupazione,199291.73,18314.91,9.19,Isole,2025-02-10T18:06:51.059,,,Assicurazione generale obbligatoria,15
7eb1105f0e3c4a5b80db8b21,202405,279,AVVOCATURA GENERALE DELLO STATO,4,Fondo credito,11,Contributo IVS a carico dipendente,248376.55,59113.62,23.8,Nord-ovest,2025-01-23T22:44:00.013,,,Fondo credito,11
220b4faec8f1714e6c88d2b8,202310,188,AGENZIA DEL DEMANIO,1,Fondo pensioni lavoratori dipendenti,16,Contributo fondo credito,110275.15,26245.49,23.8,Sud,2024-10-19T02:23:08.834,verifica in corso,,Fondo pensioni lavoratori dipendenti,16
27346e57bc242dae287cc6c9,202401,219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,1,Fondo pensioni lavoratori dipendenti,15,Contributo disoccupazione,117502.82,38775.93,33.0,Isole,2025-01-18T10:29:04.351,,,Fondo pensioni lavoratori dipendenti,15
dc0591dace1c8c8868d95c7e,202302,279,AVVOCATURA GENERALE DELLO STATO,5,Assicurazione generale obbligatoria,19,NON DISPONIBILE,118348.15,3408.43,2.88,Nord-ovest,2024-10-07T03:13:03.705,,,Assicurazione generale obbligatoria,19
7af20038e4a7056484403cea,202401,145,MINISTERO DEL TURISMO,3,Cassa previdenza dipendenti enti locali,19,Contributo ANF,"846.812,35",204928.59,24.2,Nord-ovest,2024-09-17T18:32:37.835,,,Cassa previdenza dipendenti enti locali,19
7ca969d05ba03e602628e812,2024-01,145,MINISTERO DEL TURISMO,3,Cassa previdenza dipendenti enti locali,14,Contributo maternita',354713.9,32598.21,9.19,Isole,2024-10-11T18:03:01.433,,,Cassa previdenza dipendenti enti locali,14
b763798f335c44ada049abd0,202304,219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,4,Fondo credito,19,Contributo ANF,"88.696,87",7805.32,8.8,Centro,2024-10-17T13:08:46.265,,,Fondo credito,19
bac06d4ac9e1017f1367d201,202407,266,CORTE DEI CONTI,5,Assicurazione generale obbligatoria,17,Contributo ENPDEP,69256.07,16482.94,,Centro,2024-05-17T00:50:32.446,,,Assicurazione generale obbligatoria,17
d2091b9059ea179658b7d21c,202304,127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,3,Cassa previdenza dipendenti enti locali,19,Contributo ANF,262904.58,7571.65,2.88,Nord-est,2024-11-15T07:39:11.025,,,Cassa previdenza dipendenti enti locali,19
bf09c9584aad22cf56631436,202402,201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,5,Assicurazione generale obbligatoria,14,Contributo maternita',102355.12,24360.52,23.8,Sud,2025-03-11T19:12:39.317,,,Assicurazione generale obbligatoria,14
ec28a098ff4cd5343db9342e,202410,N/A,AGENZIA DEL DEMANIO,2,Gestione separata,12,Contributo TFR,309579.68,28450.370000000985,9.19,Sud,2024-04-03T01:12:42.163,,,Gestione separata,12
bde1e2a3a0e17cb26a8a4e8f,202311,56,MINISTERO DELLA DIFESA,1,Fondo pensioni lavoratori dipendenti,10,Contributo IVS a carico ente,1671035.37,397706.42,23.8,Nord-ovest,2024-04-22T16:00:49.835,,,Fondo pensioni lavoratori dipendenti,10
08689c19b28380b85c034df1,202412,***,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,2,Gestione separata,12,Contributo TFR,"768.211,65",182834.37,23.8,Centro,27/12/2024,,,Gestione separata,12
93b84ce9dafcbc6d89da573d,202412,78,AGENZIA DELLE ENTRATE,2,Gestione separata,10,Contributo IVS a carico ente,307647.47,74450.69,24.2,Centro,2024-10-29T01:35:45.551,,,Gestione separata,10
2427dd229a7050a3204f2182,202412,,MINISTERO DEGLI AFFARI ESTERI,5,Assicurazione generale obbligatoria,17,Contributo ENPDEP,167552.87,40547.79,24.2,Nord-est,2024-08-29T06:34:47.547,,,Assicurazione generale obbligatoria,17
9a65b7651f2477e0b233c40a,202410,91,ISTITUTO SUPERIORE DI SANITA',1,Fondo pensioni lavoratori dipendenti,18,Contributo malattia,131033.03,2109.63,1.61,Sud,2024-11-29T17:42:58.195,,,Fondo pensioni lavoratori dipendenti,18
755759a630c70f0a956e64a1,202310,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,1,Fondo pensioni lavoratori dipendenti,16,,441557.29,106856.86,24.2,Isole,2024-03-30T01:44:11.170,,,Fondo pensioni lavoratori dipendenti,16
097cdbf0a1e5c39bc4b6f673,2023-07,103,CONSIGLIO NAZIONALE DELLE RICERCHE,1,Fondo pensioni lavoratori dipendenti,18,Contributo malattia,184859.08,2976.23,1.61,Isole,2024-10-09T13:25:35.526,,,Fondo pensioni lavoratori dipendenti,18
f5a8258bc87358363be805b2,202412,288,MINISTERO DEGLI AFFARI ESTERI,4,Fondo credito,16,Contributo fondo credito,103329.52,2975.89,2.88,Centro,2024-05-06T12:19:42.495,,,Fondo credito,16
aa53880e8cf7780a692087a6,202311,78,AGENZIA DELLE ENTRATE,5,Assicurazione generale obbligatoria,11,Contributo IVS a carico dipendente,213293.37,70386.81,33.0,Centro,2024-07-08T04:12:49.528,,,Assicurazione generale obbligatoria,11
ab80e0a5817810deb712d016,202404,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,2,Gestione separata,16,Contributo fondo credito,46331.45,4077.17,8.8,Centro,2024-02-18T09:47:54.171,,,Gestione separata,16
